nombre_de_usuario,genero,edad,pais,tipo_de_subscripcion,tiempo_de_escucha,canciones_escuchadas_por_dia,omision,tipo_de_dispositivo,anuncios_escuchados_por_semana,escucha_sin_conexion,cancelado
439,otro,35,alemania,gratis,154,5,0.05,computador,27,0,0
440,masculino,40,pakistan,familiar,163,11,0.3,celular,0,1,0
441,femenino,46,india,pago,123,9,0.27,computador,0,1,0
442,masculino,48,estados unidos,gratis,251,28,0.49,web,46,1,0
443,otro,49,australia,gratis,191,92,0.49,web,29,0,0
444,masculino,44,australia,familiar,35,14,0.44,web,0,1,0
445,otro,47,australia,estudiante,250,86,0.0,celular,0,1,1
446,otro,38,pakistan,estudiante,247,67,0.32,computador,0,1,1
447,otro,44,francia,pago,18,51,0.38,web,0,1,1
448,masculino,52,india,estudiante,296,35,0.22,web,0,1,0
449,otro,38,francia,gratis,25,62,0.47,celular,14,0,0
450,masculino,41,estados unidos,pago,166,86,0.03,computador,0,1,0
451,femenino,55,alemania,estudiante,98,17,0.17,computador,0,1,1
452,femenino,28,alemania,estudiante,288,86,0.16,celular,0,1,1
453,masculino,40,estados unidos,pago,10,54,0.5,web,0,1,0
454,masculino,19,india,pago,188,15,0.27,computador,0,1,0
455,masculino,53,canada,gratis,65,50,0.56,computador,33,0,0
456,otro,20,francia,familiar,210,82,0.51,web,0,1,0
457,femenino,18,reino unido,estudiante,128,28,0.33,celular,0,1,1
458,femenino,25,estados unidos,familiar,72,32,0.32,computador,0,1,1
459,masculino,26,reino unido,estudiante,150,40,0.06,computador,0,1,0
460,masculino,38,pakistan,estudiante,57,35,0.48,web,0,1,0
461,femenino,41,pakistan,estudiante,199,12,0.4,web,0,1,1
462,masculino,21,australia,estudiante,211,96,0.57,computador,0,1,0
463,femenino,30,canada,familiar,115,68,0.49,computador,0,1,0
464,masculino,37,australia,gratis,260,30,0.51,web,37,0,0
465,masculino,39,alemania,gratis,110,17,0.58,computador,24,0,0
467,femenino,39,india,familiar,63,96,0.34,celular,0,1,0
468,masculino,48,francia,familiar,40,62,0.01,celular,0,1,0
469,otro,41,canada,estudiante,163,45,0.47,web,0,1,1
470,otro,52,alemania,gratis,211,48,0.47,computador,27,1,0
471,masculino,51,canada,pago,72,82,0.44,computador,0,1,0
472,masculino,20,estados unidos,pago,16,82,0.09,web,0,1,0
473,otro,58,alemania,pago,205,11,0.47,celular,0,1,0
474,otro,22,reino unido,pago,290,17,0.43,celular,0,1,0
475,otro,33,india,estudiante,86,30,0.55,web,0,1,0
477,femenino,21,india,pago,192,95,0.34,computador,0,1,0
478,masculino,31,pakistan,pago,65,7,0.04,computador,0,1,0
479,otro,38,australia,gratis,225,60,0.19,celular,0,0,1
480,femenino,49,reino unido,gratis,266,2,0.46,computador,16,0,1
481,masculino,44,alemania,pago,196,36,0.42,web,0,1,0
482,otro,51,reino unido,gratis,294,73,0.28,celular,15,0,0
483,femenino,56,alemania,familiar,38,82,0.31,computador,0,1,1
484,femenino,33,canada,estudiante,123,23,0.31,computador,0,1,0
485,masculino,42,estados unidos,pago,102,95,0.14,web,0,1,0
486,femenino,19,reino unido,pago,43,30,0.32,computador,0,1,0
487,masculino,16,alemania,estudiante,112,81,0.07,celular,0,1,1
488,masculino,29,australia,estudiante,150,27,0.1,computador,0,1,0
489,masculino,43,australia,pago,28,41,0.17,web,0,1,0
490,otro,42,alemania,estudiante,256,12,0.51,celular,0,1,1
491,otro,38,estados unidos,pago,205,38,0.38,web,0,1,0
492,masculino,20,estados unidos,estudiante,174,85,0.5,web,0,1,0
493,masculino,23,australia,estudiante,181,89,0.29,celular,0,1,1
494,femenino,51,francia,estudiante,299,71,0.58,computador,0,1,0
495,masculino,17,alemania,estudiante,292,27,0.17,celular,0,1,0
496,otro,17,pakistan,pago,141,15,0.45,web,0,1,0
497,femenino,37,india,familiar,184,14,0.59,celular,0,1,0
498,masculino,55,canada,estudiante,118,13,0.42,computador,0,1,0
499,femenino,48,francia,pago,164,70,auto%#,celular,0,1,0
500,otro,38,india,gratis,283,69,0.01,computador,35,0,0
501,otro,55,india,pago,47,24,0.59,celular,0,1,0
502,femenino,38,australia,estudiante,154,88,0.45,web,0,1,1
503,otro,49,estados unidos,gratis,270,50,0.38,web,26,0,0
504,otro,38,reino unido,gratis,208,18,0.38,computador,46,0,0
505,otro,38,canada,estudiante,172,21,auto%#,computador,0,1,0
506,masculino,31,francia,pago,236,50,0.13,web,0,1,0
507,masculino,36,alemania,pago,265,25,0.19,web,0,1,0
508,femenino,57,australia,gratis,54,65,0.01,celular,35,0,1
509,otro,48,francia,familiar,191,78,0.32,celular,0,1,0
510,masculino,21,estados unidos,familiar,251,94,0.12,computador,0,1,0
511,otro,21,alemania,pago,260,97,0.25,computador,0,1,0
512,femenino,23,francia,pago,213,64,0.34,web,0,1,1
513,otro,28,australia,familiar,152,11,0.15,web,0,1,0
514,femenino,53,francia,gratis,226,99,0.05,computador,49,0,0
515,femenino,20,canada,gratis,115,28,0.09,computador,29,0,0
516,femenino,43,pakistan,pago,55,64,0.07,web,46,0,1
517,otro,25,estados unidos,familiar,123,18,0.56,computador,0,1,0
518,otro,56,estados unidos,gratis,110,42,0.4,computador,16,0,1
519,masculino,21,australia,pago,164,90,0.55,computador,0,1,0
520,otro,24,alemania,pago,185,77,0.54,computador,0,1,0
521,masculino,38,alemania,pago,262,5,0.31,celular,0,1,0
522,otro,20,canada,pago,230,32,0.04,computador,0,1,0
523,masculino,28,australia,estudiante,17,64,0.42,web,0,1,1
524,masculino,58,alemania,estudiante,274,18,0.03,computador,0,1,0
525,masculino,47,canada,familiar,75,19,0.28,celular,0,1,0
526,femenino,24,estados unidos,gratis,250,81,0.27,computador,16,0,0
527,otro,20,estados unidos,pago,35,61,0.33,web,0,1,0
528,otro,41,alemania,pago,33,1,0.08,web,0,1,1
529,masculino,35,pakistan,gratis,270,39,0.29,web,30,0,0
530,masculino,38,pakistan,estudiante,192,50,0.46,computador,0,1,1
531,otro,17,australia,familiar,195,60,0.26,computador,0,1,0
532,otro,49,francia,familiar,154,46,0.05,web,0,1,0
533,masculino,35,estados unidos,pago,154,84,0.21,web,0,1,1
534,otro,34,australia,pago,136,3,0.04,celular,0,1,1
535,masculino,38,reino unido,pago,137,38,0.02,computador,0,1,0
536,otro,35,alemania,gratis,111,62,0.47,web,13,1,1
537,otro,38,pakistan,familiar,211,72,0.35,computador,0,1,0
538,femenino,39,alemania,pago,168,69,0.54,computador,0,1,1
539,femenino,53,australia,estudiante,86,27,0.15,celular,0,1,0
540,masculino,42,india,pago,219,2,0.04,celular,0,1,0
541,femenino,40,alemania,familiar,154,51,0.3,celular,0,1,0
542,masculino,38,francia,pago,73,97,0.41,celular,0,1,1
543,otro,52,reino unido,pago,274,56,0.09,computador,0,1,0
544,femenino,44,australia,familiar,169,69,0.06,web,0,1,0
545,masculino,30,alemania,familiar,88,58,0.33,web,0,1,0
546,femenino,38,francia,familiar,286,87,0.53,computador,0,1,0
547,masculino,29,australia,pago,23,98,0.36,web,0,1,0
548,masculino,49,alemania,pago,296,69,0.35,web,0,1,0
549,masculino,25,estados unidos,pago,264,51,0.09,celular,0,1,0
550,otro,32,india,familiar,167,56,0.19,web,0,1,0
551,masculino,39,pakistan,gratis,87,62,0.12,web,46,0,0
553,otro,23,pakistan,estudiante,101,96,0.41,celular,0,1,1
554,femenino,53,francia,pago,139,1,0.54,celular,0,1,0
555,masculino,46,alemania,familiar,159,93,0.47,computador,0,1,1
557,masculino,30,australia,pago,281,63,auto%#,computador,0,1,0
558,otro,40,india,gratis,286,44,0.58,celular,46,0,0
559,otro,46,india,gratis,261,12,0.6,web,47,0,0
560,femenino,25,pakistan,pago,295,56,0.17,web,0,1,0
561,femenino,41,australia,estudiante,256,51,0.57,computador,0,1,0
562,otro,27,alemania,estudiante,173,27,0.52,computador,0,1,0
563,otro,45,pakistan,gratis,124,49,0.05,web,22,0,1
565,masculino,48,india,pago,292,21,0.26,celular,0,1,0
566,otro,38,estados unidos,gratis,205,25,0.02,computador,33,0,0
567,otro,44,india,estudiante,48,61,0.26,celular,0,1,0
568,masculino,45,australia,familiar,271,6,0.09,computador,0,1,0
569,otro,25,reino unido,pago,166,50,0.4,web,0,1,0
570,femenino,50,francia,gratis,285,46,0.4,web,46,0,0
571,masculino,58,alemania,pago,175,33,0.37,web,0,1,1
572,otro,35,estados unidos,gratis,205,71,0.28,computador,16,0,0
573,masculino,18,francia,gratis,101,95,0.17,web,22,0,0
574,femenino,21,india,gratis,134,80,0.23,celular,41,0,0
575,otro,32,india,pago,12,38,0.24,celular,0,1,0
576,masculino,33,alemania,familiar,147,82,auto%#,web,0,1,0
577,masculino,41,australia,pago,174,8,0.17,web,0,1,1
578,femenino,33,francia,pago,86,57,0.26,celular,0,1,0
579,masculino,35,australia,pago,99,19,0.01,celular,0,1,1
580,masculino,18,pakistan,gratis,78,92,0.26,web,32,0,0
581,femenino,58,francia,pago,274,60,0.45,web,0,1,0
582,femenino,46,alemania,pago,28,53,0.02,computador,0,1,0
583,femenino,21,australia,pago,211,86,0.09,computador,0,1,0
584,femenino,33,canada,estudiante,121,41,0.08,computador,0,1,0
585,otro,39,reino unido,estudiante,32,34,0.48,web,0,1,0
586,femenino,27,pakistan,pago,246,65,0.6,web,0,1,1
587,masculino,26,pakistan,estudiante,154,15,0.46,celular,0,1,0
588,femenino,23,estados unidos,pago,55,10,0.19,celular,0,1,0
589,femenino,58,australia,pago,40,72,0.34,web,0,1,0
590,femenino,51,india,gratis,143,35,0.08,celular,23,0,0
591,masculino,22,australia,pago,263,74,0.18,celular,0,1,0
592,masculino,58,reino unido,pago,178,98,0.43,computador,0,1,0
593,masculino,37,australia,pago,30,38,0.16,celular,0,1,0
594,masculino,34,india,pago,278,29,0.42,web,0,1,0
595,otro,23,australia,pago,230,75,0.29,celular,0,1,1
596,femenino,32,francia,estudiante,215,39,0.4,computador,0,1,0
597,masculino,41,reino unido,pago,196,51,0.35,web,14,0,0
598,femenino,28,reino unido,gratis,125,94,0.33,celular,28,0,0
599,masculino,38,alemania,pago,222,80,0.34,celular,0,1,0
600,otro,38,francia,pago,233,41,0.14,celular,0,1,0
601,masculino,25,india,familiar,177,24,0.01,web,0,1,0
602,otro,44,australia,estudiante,99,9,0.53,web,0,1,0
603,femenino,58,alemania,estudiante,34,58,0.34,celular,0,1,0
604,masculino,37,reino unido,gratis,138,87,0.29,celular,0,0,0
605,femenino,21,canada,estudiante,254,22,0.22,computador,0,1,1
606,femenino,28,reino unido,familiar,233,63,0.03,computador,0,1,1
607,femenino,19,alemania,estudiante,219,39,0.28,web,0,1,0
608,otro,21,india,familiar,91,20,0.56,web,0,1,0
609,femenino,41,alemania,pago,31,21,0.09,web,0,1,0
610,femenino,31,reino unido,gratis,205,64,0.24,computador,42,0,0
611,femenino,40,francia,pago,21,91,0.14,computador,0,1,0
612,masculino,38,canada,gratis,11,52,0.49,celular,37,0,1
613,femenino,22,francia,pago,222,93,0.33,celular,0,1,0
614,femenino,54,india,pago,123,27,auto%#,celular,0,1,0
615,femenino,42,reino unido,estudiante,287,96,0.08,celular,0,1,1
616,masculino,37,canada,familiar,197,19,0.22,celular,0,1,0
617,otro,51,reino unido,pago,267,12,0.48,web,0,1,1
618,otro,26,reino unido,estudiante,12,62,0.44,celular,0,1,0
619,masculino,44,australia,pago,243,17,0.42,web,0,1,0
622,femenino,38,alemania,pago,238,54,0.3,computador,0,1,1
623,femenino,29,india,pago,225,40,0.34,web,0,1,0
624,otro,24,australia,pago,214,4,0.25,web,0,1,0
625,otro,58,australia,gratis,112,1,0.17,celular,12,0,0
626,masculino,16,alemania,gratis,85,98,0.51,celular,21,0,0
627,femenino,37,australia,familiar,192,7,0.34,computador,0,1,0
628,otro,16,estados unidos,estudiante,216,27,0.31,celular,0,1,0
629,otro,38,estados unidos,estudiante,283,88,0.3,celular,0,1,0
630,femenino,32,reino unido,gratis,154,88,0.01,computador,45,0,0
631,masculino,29,estados unidos,familiar,60,15,0.17,computador,0,1,0
632,femenino,31,australia,estudiante,154,84,0.1,web,0,1,1
633,femenino,59,australia,pago,180,84,0.35,computador,0,1,1
634,otro,56,india,gratis,290,84,0.05,computador,30,0,0
635,otro,20,australia,gratis,106,10,0.34,celular,10,0,0
637,otro,41,estados unidos,familiar,68,8,0.34,celular,0,1,0
638,otro,16,india,estudiante,177,34,0.15,computador,0,1,0
639,masculino,34,australia,estudiante,198,17,0.54,computador,0,1,0
640,femenino,23,pakistan,estudiante,78,68,0.37,web,0,1,1
641,femenino,25,estados unidos,estudiante,290,76,0.4,web,0,1,0
642,masculino,58,australia,familiar,36,57,0.02,web,0,1,0
643,otro,51,alemania,estudiante,108,14,0.5,computador,0,1,0
644,femenino,48,india,pago,98,88,0.18,computador,0,1,0
645,masculino,22,australia,gratis,287,17,auto%#,celular,40,0,0
646,masculino,38,alemania,estudiante,172,51,0.51,web,0,1,0
647,masculino,54,reino unido,gratis,89,95,0.36,computador,38,0,0
648,masculino,50,pakistan,gratis,200,14,0.28,computador,46,0,0
649,otro,28,alemania,estudiante,289,11,0.55,celular,0,1,0
650,femenino,48,francia,familiar,23,76,0.58,computador,0,1,1
651,otro,21,india,estudiante,170,51,0.53,celular,0,1,1
652,otro,19,canada,pago,227,48,0.56,computador,0,1,0
653,otro,26,estados unidos,familiar,290,66,0.36,celular,0,1,0
654,femenino,55,canada,pago,200,50,0.04,web,0,1,0
655,masculino,59,india,estudiante,34,63,0.39,computador,0,1,1
656,femenino,24,india,familiar,105,3,0.01,celular,0,1,0
657,femenino,58,australia,pago,216,50,0.33,computador,0,1,1
658,masculino,38,francia,familiar,105,55,0.55,computador,0,1,0
659,masculino,53,francia,familiar,244,64,0.24,celular,0,1,0
660,otro,29,francia,familiar,30,41,0.39,celular,0,1,0
661,femenino,23,alemania,estudiante,126,34,0.57,computador,0,1,1
662,femenino,29,australia,estudiante,106,55,0.35,computador,0,1,0
663,otro,49,reino unido,gratis,295,17,0.4,web,0,0,0
664,femenino,23,alemania,pago,230,50,auto%#,celular,0,1,0
665,femenino,29,alemania,familiar,102,74,0.32,celular,0,1,0
666,otro,43,india,familiar,152,55,0.3,computador,0,1,0
667,masculino,31,canada,estudiante,77,80,0.35,celular,0,1,0
668,otro,43,estados unidos,pago,78,48,0.21,celular,0,1,0
669,femenino,39,reino unido,gratis,220,18,0.05,celular,18,0,0
671,masculino,31,canada,gratis,30,42,0.06,celular,44,0,0
672,femenino,35,reino unido,estudiante,226,55,0.25,computador,0,1,1
673,femenino,44,pakistan,gratis,133,18,0.4,celular,11,0,0
674,femenino,33,australia,familiar,118,36,0.58,computador,0,1,0
675,femenino,27,canada,pago,115,61,0.31,computador,0,1,0
676,otro,38,canada,pago,155,80,0.07,celular,0,1,0
677,masculino,38,india,pago,125,65,0.37,web,0,1,0
678,otro,55,alemania,familiar,190,5,0.58,computador,0,1,0
679,femenino,20,reino unido,pago,164,33,0.34,computador,0,1,1
680,masculino,33,canada,familiar,126,49,0.45,computador,0,1,0
681,femenino,47,alemania,gratis,154,8,0.32,celular,0,0,0
682,femenino,47,pakistan,familiar,263,79,0.58,web,0,1,1
685,femenino,40,pakistan,gratis,210,64,0.56,web,13,0,0
686,femenino,49,canada,pago,206,27,0.41,web,0,1,0
687,femenino,52,canada,familiar,285,82,0.57,celular,0,1,0
688,otro,35,pakistan,pago,154,18,0.42,web,0,1,1
690,masculino,52,reino unido,gratis,252,44,0.34,celular,24,0,0
691,otro,22,reino unido,estudiante,291,97,0.24,celular,0,1,0
693,masculino,33,india,pago,154,52,0.32,computador,0,1,0
694,femenino,20,reino unido,familiar,279,67,0.4,computador,0,1,0
696,masculino,56,reino unido,gratis,30,66,0.35,celular,31,0,0
697,femenino,54,pakistan,familiar,158,2,0.34,computador,0,1,0
698,masculino,51,reino unido,estudiante,83,10,0.33,celular,0,1,0
699,masculino,24,australia,pago,161,23,0.45,web,0,1,1
700,femenino,21,pakistan,pago,183,20,0.21,celular,0,1,0
701,masculino,58,pakistan,estudiante,131,47,0.06,celular,0,1,0
702,femenino,26,estados unidos,pago,126,52,0.22,web,0,1,1
703,masculino,32,francia,familiar,154,22,0.19,celular,0,1,1
704,masculino,44,alemania,pago,240,46,0.11,celular,0,1,1
705,masculino,22,australia,estudiante,169,52,0.1,celular,0,1,1
706,femenino,29,estados unidos,estudiante,238,61,0.09,web,0,1,0
707,masculino,37,reino unido,familiar,276,17,0.4,celular,0,1,0
708,femenino,18,pakistan,estudiante,101,8,0.43,web,0,1,0
709,femenino,27,australia,familiar,154,20,0.05,web,0,1,1
710,masculino,43,alemania,pago,161,84,0.08,computador,0,1,0
711,masculino,58,francia,estudiante,153,24,0.29,computador,0,1,0
712,otro,20,india,familiar,154,52,0.22,web,0,1,0
713,femenino,37,francia,gratis,252,58,auto%#,web,28,0,0
714,masculino,39,estados unidos,gratis,79,5,0.37,celular,7,1,0
715,masculino,36,pakistan,pago,15,11,0.49,computador,0,1,0
716,femenino,51,estados unidos,estudiante,73,81,0.1,celular,0,1,0
717,masculino,28,francia,familiar,154,16,0.1,celular,0,1,0
718,otro,39,reino unido,estudiante,141,49,0.54,web,0,1,0
719,otro,51,pakistan,gratis,250,72,0.12,web,40,0,1
720,femenino,46,australia,pago,191,45,0.01,celular,0,1,0
721,femenino,18,pakistan,gratis,157,48,0.44,celular,18,0,1
722,femenino,46,francia,estudiante,53,28,0.08,web,0,1,0
723,femenino,42,francia,estudiante,64,70,0.05,web,0,1,1
725,otro,35,india,estudiante,227,39,0.44,web,0,1,0
726,femenino,57,pakistan,pago,183,58,0.0,computador,0,1,0
727,otro,38,india,gratis,186,46,0.07,celular,30,0,0
728,otro,38,alemania,pago,154,37,0.29,web,0,1,1
729,otro,20,india,pago,274,54,auto%#,computador,0,1,0
730,otro,26,india,estudiante,183,65,0.52,computador,0,1,0
731,femenino,58,alemania,familiar,293,47,0.06,computador,0,1,0
732,otro,51,reino unido,familiar,70,51,0.45,celular,0,1,0
733,masculino,23,canada,pago,64,85,0.16,web,0,1,0
734,masculino,38,alemania,estudiante,291,75,0.33,computador,0,1,0
735,femenino,31,estados unidos,pago,218,60,0.06,computador,0,1,0
736,otro,24,australia,estudiante,211,76,0.52,celular,0,1,0
737,masculino,42,alemania,familiar,126,90,0.03,web,0,1,0
738,otro,27,pakistan,pago,231,59,0.12,web,0,1,0
739,otro,57,india,familiar,290,16,0.17,celular,0,1,0
740,masculino,36,canada,gratis,77,50,0.0,web,46,0,0
741,masculino,16,pakistan,pago,154,29,0.34,celular,0,1,0
742,femenino,24,francia,estudiante,105,48,0.38,celular,0,1,1
743,masculino,53,alemania,estudiante,113,65,0.38,celular,0,1,0
744,otro,36,australia,pago,154,11,0.29,celular,0,1,0
745,otro,51,alemania,pago,154,59,0.02,celular,0,1,0
746,masculino,42,canada,pago,271,99,auto%#,web,0,1,0
747,otro,29,francia,pago,97,26,0.44,computador,0,1,0
748,masculino,59,canada,estudiante,266,90,0.06,computador,0,1,0
749,otro,22,australia,gratis,276,11,0.13,computador,9,0,0
750,femenino,52,reino unido,familiar,81,16,0.37,computador,0,1,0
751,masculino,27,canada,familiar,116,39,0.44,computador,0,1,1
752,masculino,46,australia,familiar,251,63,0.34,web,0,1,0
753,masculino,52,estados unidos,estudiante,270,67,0.22,web,0,1,0
754,otro,39,alemania,pago,246,37,0.17,celular,0,1,1
755,masculino,33,canada,gratis,100,8,0.02,celular,45,0,0
756,otro,17,reino unido,gratis,206,27,0.42,computador,49,0,0
757,femenino,35,australia,pago,81,90,0.19,computador,0,1,0
758,masculino,41,francia,familiar,154,42,0.19,celular,0,1,0
759,femenino,42,alemania,estudiante,208,67,0.06,computador,0,1,0
760,femenino,49,australia,estudiante,295,93,0.13,celular,0,1,1
761,masculino,57,australia,familiar,13,89,0.16,computador,0,1,0
762,masculino,26,india,pago,120,68,0.34,computador,0,1,0
763,otro,17,alemania,gratis,125,77,0.26,computador,18,0,0
764,femenino,49,estados unidos,pago,104,74,0.57,celular,0,1,1
765,otro,52,alemania,pago,225,94,0.01,computador,0,1,1
766,otro,49,australia,familiar,261,15,0.17,celular,0,1,0
767,otro,57,reino unido,pago,79,2,0.22,computador,0,1,0
768,femenino,38,francia,pago,240,39,0.23,web,0,1,0
769,otro,24,alemania,familiar,28,62,0.04,web,0,1,0
770,femenino,48,australia,pago,91,37,0.34,computador,0,1,0
771,otro,40,india,pago,212,66,0.27,celular,0,1,1
772,otro,59,india,pago,172,69,0.41,computador,0,1,0
773,femenino,39,india,familiar,55,37,0.5,computador,0,1,0
774,femenino,54,francia,estudiante,130,46,0.26,computador,0,1,0
775,masculino,40,india,pago,97,57,0.43,celular,0,1,0
776,femenino,51,australia,familiar,71,15,0.58,celular,0,1,1
777,otro,31,estados unidos,familiar,18,3,0.36,web,0,1,0
778,masculino,24,australia,familiar,212,7,0.58,celular,0,1,0
779,femenino,18,australia,familiar,14,49,0.5,computador,0,1,0
780,femenino,18,alemania,gratis,213,1,0.35,computador,5,0,1
781,femenino,44,reino unido,estudiante,207,62,0.23,computador,0,1,0
782,masculino,38,estados unidos,pago,71,53,0.54,web,0,1,0
783,masculino,32,australia,pago,36,2,0.52,web,0,1,0
784,otro,52,estados unidos,pago,120,84,0.5,web,0,1,0
785,femenino,31,francia,pago,272,71,0.15,celular,0,1,1
786,masculino,33,canada,pago,212,43,0.05,web,0,1,0
787,masculino,46,francia,gratis,193,94,0.18,celular,17,0,0
788,masculino,16,canada,pago,150,74,0.01,computador,0,1,1
